not_about,not_day,not_month,not_year
"<div>\r\n\t參考資料 詳如附件。</div>\r\n<div>\r\n\t位 置 北緯 23\xb033'36.00""， 東經 119\xb033'39.7""。(WGS84)</div>\r\n<div>\r\n\t說 明 為配合馬公港1號碼頭延建，讓各類船隻先行適應未來</div>\r\n<div>\r\n\t航道寬度，設置警示燈浮乙座，航行該水域船隻注意</div>\r\n<div>\r\n\t避讓。</div>\r\n<div>\r\n\t關係圖書 本局海圖第 0334, 0335, 02425, 04529號。</div>\r\n<div>\r\n\t根 據 臺灣港務股份有限公司高雄港務分公司105年1月25日</div>\r\n<div>\r\n\t高港馬公字第1053251011號函。</div>\r\n<div>\r\n\t備 註 本局航船布告網址：http://navy.mnd.gov.tw</div>\r\n",29,1,2016
"<div>\r\n\t位 置 請參考附件。</div>\r\n<div>\r\n\t說 明 即日起至106年10月31日止，在上述位置區域進行浚挖</div>\r\n<div>\r\n\t作業，航行該水域船隻，請注意避讓。</div>\r\n<div>\r\n\t關係圖書 本局海圖第 0340, 0341B, 0341C, 0338, 04504號。</div>\r\n<div>\r\n\t根 據 臺灣港務股份有限公司高雄港務分公司105年1月26日</div>\r\n<div>\r\n\t高港港行字第1053101080號函。</div>\r\n<div>\r\n\t備 註 本局航船布告網址：http://navy.mnd.gov.tw</div>\r\n",29,1,2016
"<div>\r\n\t位 置 請參考附件。</div>\r\n<div>\r\n\t說 明 即日起至105年2月20日高雄港第31號碼頭在上述位置</div>\r\n<div>\r\n\t進行海上工程，無關船舶禁止進入。</div>\r\n<div>\r\n\t關係圖書 本局海圖第 0341A, 0341C 號</div>\r\n<div>\r\n\t根 據 臺灣港務股份有限公司高雄港務分公司105年1月27日</div>\r\n<div>\r\n\t高港港行第1053101088號函。</div>\r\n<div>\r\n\t備 註 本局航船布告網址：http://navy.mnd.gov.tw</div>\r\n",30,1,2016
"<table border=""1"" cellpadding=""0"" cellspacing=""0"">\r\n\t<tbody>\r\n\t\t<tr>\r\n\t\t\t<td style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t位置</p>\r\n\t\t\t</td>\r\n\t\t\t<td style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t請參考附件。</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td style=""width:208px;height:14px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t說明</p>\r\n\t\t\t</td>\r\n\t\t\t<td style=""width:208px;height:14px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t國軍將於105年3月在臺灣海域執行軍事操演，航行船隻於演習時間內，禁止進入該操演水域。</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td style=""width:208px;height:14px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t關係圖書</p>\r\n\t\t\t</td>\r\n\t\t\t<td style=""width:208px;height:14px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t普通海圖第 0319, 0331, 0336, 0343, 1492, 04524, 04527, 04528號</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t根據</p>\r\n\t\t\t</td>\r\n\t\t\t<td style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t空軍105年1月29日國空戰整字第1050000336號函。</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t備註</p>\r\n\t\t\t</td>\r\n\t\t\t<td style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t本局航船布告網址：http://navy.mnd.gov.tw</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t</tbody>\r\n</table>\r\n<p>\r\n\t\xa0</p>\r\n",1,2,2016
"<div>\r\n\t[依據]</div>\r\n<div>\r\n\t財團法人成大研究發展基金會106年4月19日成大研基建字第1060000971號函。</div>\r\n<div>\r\n\t\xa0</div>\r\n<div>\r\n\t[說明]</div>\r\n<div>\r\n\t1.自106年4月14日起，在下列位置半徑40公尺範圍內，佈放裝有雷達反射器及夜間警示燈之海氣象觀測浮標（佈放時間約2年）。</div>\r\n<div>\r\n\t2.浮標為橘色圓型金屬材質，黃閃光4秒，直徑2.5公尺。</div>\r\n<div>\r\n\t\xa0</div>\r\n<div>\r\n\t[位置]</div>\r\n<div>\r\n\t北緯21\xb056'56.6""，東經120\xb045'49.4""。 \xa0(WGS84)</div>\r\n<div>\r\n\t\xa0</div>\r\n<div>\r\n\t[海圖]</div>\r\n<div>\r\n\t0340A - 04501 - 0340 - 0343</div>\r\n",27,4,2017
"<table border=""1"" cellpadding=""0"" cellspacing=""0"">\r\n\t<tbody>\r\n\t\t<tr>\r\n\t\t\t<td style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t位置</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t北緯</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t23\xb017'14.16""，</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t東經</p>\r\n\t\t\t</td>\r\n\t\t\t<td style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t120\xb002'12.24""。(WGS84)</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td colspan=""2"" style=""width:103px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t北緯</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:103px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t23\xb019'01.02""，</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:103px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t東經</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:103px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t119\xb053'56.16""。(WGS84)</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td colspan=""4"" style=""width:208px;height:22px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t說明</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""4"" style=""width:208px;height:22px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t中華電信股份有限公司自105年2月1日至5月31日止，在上述區域，進行臺澎光纖海纜搶修工程，航經該水域船隻，請多加注意。</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td colspan=""4"" style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t關係圖書</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""4"" style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t本局海圖第 0336, 04506, 04507號。</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td colspan=""4"" style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t根據</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""4"" style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t內政部105年1月30日台內地字第1050403879號函。</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td colspan=""4"" style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t備註</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""4"" style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t本局航船布告網址：http://navy.mnd.gov.tw</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t</tbody>\r\n</table>\r\n<p>\r\n\t\xa0</p>\r\n",3,2,2016
"<table border=""1"" cellpadding=""0"" cellspacing=""0"">\r\n\t<tbody>\r\n\t\t<tr>\r\n\t\t\t<td style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t位置</p>\r\n\t\t\t</td>\r\n\t\t\t<td style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t請參考附件。</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td style=""width:208px;height:14px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t說明</p>\r\n\t\t\t</td>\r\n\t\t\t<td style=""width:208px;height:14px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t國軍將於105年3月在臺灣海域執行軍事操演，航行船隻於演習時間內，禁止進入該操演水域。</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t關係圖書</p>\r\n\t\t\t</td>\r\n\t\t\t<td style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t普通海圖第 1492, 0319, 0331, 0352, 0360, 04528號</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t根據</p>\r\n\t\t\t</td>\r\n\t\t\t<td style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t海軍105年2月3日國海戰訓1050000164號函。</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t備註</p>\r\n\t\t\t</td>\r\n\t\t\t<td style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t本局航船布告網址：http://navy.mnd.gov.tw</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t</tbody>\r\n</table>\r\n<p>\r\n\t\xa0</p>\r\n",16,2,2016
"<table border=""1"" cellpadding=""0"" cellspacing=""0"">\r\n\t<tbody>\r\n\t\t<tr>\r\n\t\t\t<td style=""width:69px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t位置</p>\r\n\t\t\t</td>\r\n\t\t\t<td style=""width:69px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\tNo.N</p>\r\n\t\t\t</td>\r\n\t\t\t<td style=""width:69px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t北緯</p>\r\n\t\t\t</td>\r\n\t\t\t<td style=""width:69px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t22\xb033'09.7""，</p>\r\n\t\t\t</td>\r\n\t\t\t<td style=""width:69px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t東經</p>\r\n\t\t\t</td>\r\n\t\t\t<td style=""width:69px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t120\xb018'46.0""。(WGS84)</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td colspan=""3"" style=""width:208px;height:14px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t說明</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""3"" style=""width:208px;height:14px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t高雄港二港口上述位置之燈浮標移除，航行船舶請多加注意。</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td colspan=""3"" style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t關係圖書</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""3"" style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t本局海圖第0341B, 0341C, 04504號。</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td colspan=""3"" style=""width:208px;height:14px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t根據</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""3"" style=""width:208px;height:14px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t臺灣港務股份有限公司高雄港務分公司105年2月15日高港港行字第1053101134號函。</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td colspan=""3"" style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t備註</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""3"" style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t本局航船布告網址：http://navy.mnd.gov.tw</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t</tbody>\r\n</table>\r\n<p>\r\n\t\xa0</p>\r\n",17,2,2016
"<table border=""1"" cellpadding=""0"" cellspacing=""0"">\r\n\t<tbody>\r\n\t\t<tr>\r\n\t\t\t<td style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t位置</p>\r\n\t\t\t</td>\r\n\t\t\t<td style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t請參考附件。</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td style=""width:208px;height:14px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t說明</p>\r\n\t\t\t</td>\r\n\t\t\t<td style=""width:208px;height:14px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t國軍將於105年3、4月在臺灣海域執行軍事操演，航行船隻於演習時間內，禁止進入該操演水域。</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td style=""width:208px;height:14px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t關係圖書</p>\r\n\t\t\t</td>\r\n\t\t\t<td style=""width:208px;height:14px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t普通海圖第0306, 0319, 0352, 0360, 1492, 0336, 0338, 0340, 04505號</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t根據</p>\r\n\t\t\t</td>\r\n\t\t\t<td style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t海軍105年2月23日國海戰訓1050000270號函。</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t備註</p>\r\n\t\t\t</td>\r\n\t\t\t<td style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t本局航船布告網址：http://navy.mnd.gov.tw</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t</tbody>\r\n</table>\r\n<p>\r\n\t\xa0</p>\r\n",26,2,2016
"<table border=""1"" cellpadding=""0"" cellspacing=""0"">\r\n\t<tbody>\r\n\t\t<tr>\r\n\t\t\t<td style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t位置</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t北緯</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t24\xb025'02.7""，</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t東經</p>\r\n\t\t\t</td>\r\n\t\t\t<td style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t118\xb028'33.0""。(WGS84)</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td colspan=""2"" style=""width:103px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t北緯</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:103px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t24\xb024'58.3""，</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:103px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t東經</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:103px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t118\xb038'49.5""。(WGS84)</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td colspan=""4"" style=""width:208px;height:22px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t說明</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""4"" style=""width:208px;height:22px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t中華電信股份有限公司自105年2月16日至5月31日止，在上述區域，進行臺金光纖海纜搶修工程，航經該水域船隻，請多加注意。</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td colspan=""4"" style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t關係圖書</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""4"" style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t本局海圖第0319, 0319A, 04526號。</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td colspan=""4"" style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t根據</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""4"" style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t內政部105年2月16日台內地字第1050405435號函。</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td colspan=""4"" style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t備註</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""4"" style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t本局航船布告網址：http://navy.mnd.gov.tw</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t</tbody>\r\n</table>\r\n<p>\r\n\t\xa0</p>\r\n",2,3,2016
"<table border=""1"" cellpadding=""0"" cellspacing=""0"">\r\n\t<tbody>\r\n\t\t<tr>\r\n\t\t\t<td style=""width:69px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t位置</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:69px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\tNo.5</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:69px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t北緯</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:69px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t24\xb014'45.3""，</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:69px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t東經</p>\r\n\t\t\t</td>\r\n\t\t\t<td style=""width:69px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t120\xb030'07.6""。(WGS84)</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\tNo.7</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t北緯</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t24\xb014'17.6""，</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t東經</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t120\xb029'54.1""。(WGS84)</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\tNo.9</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t北緯</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t24\xb014'16.4""，</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t東經</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t120\xb029'56.0""。(WGS84)</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\tNo.12</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t北緯</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t24\xb014'28.9""，</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t東經</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t120\xb029'14.0""。(WGS84)</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\tNo.13</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t北緯</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t24\xb014'10.6""，</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t東經</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t120\xb029'21.5""。(WGS84)</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\tCDI</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t北緯</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t24\xb015'38.3""，</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t東經</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""2"" style=""width:83px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t120\xb031'08.5""。(WGS84)</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td colspan=""5"" style=""width:208px;height:14px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t說明</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""5"" style=""width:208px;height:14px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t臺中港燈浮標移位至上述位置，航經該水域船隻，請多加注意。</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td colspan=""5"" style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t關係圖書</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""5"" style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t本局海圖第 0357, 60701號。</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td colspan=""5"" style=""width:208px;height:14px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t根據</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""5"" style=""width:208px;height:14px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t交通部航港局中部航務中心105年2月25日中技字第1053250834號函。</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t\t<tr>\r\n\t\t\t<td colspan=""5"" style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t備註</p>\r\n\t\t\t</td>\r\n\t\t\t<td colspan=""5"" style=""width:208px;height:8px;"">\r\n\t\t\t\t<p>\r\n\t\t\t\t\t本局航船布告網址：http://navy.mnd.gov.tw</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t</tbody>\r\n</table>\r\n<p>\r\n\t\xa0</p>\r\n",3,3,2016
